Query,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SAMEA110420061,ERR9992703,2022-07-27 21:28:39,2022-08-10 14:21:09,2337716.0,705990232.0,2337716.0,302.0,222.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992703/ERR9992703.lite.1,ERX9533110,"LA00773714. CTB/NICD - South Africa, South Africa. LA00773714. 327",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518136,SAMEA110420061,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420061,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499279,,public,17F4BD61D0A5D63D713A9237B31BFF65,DEE5E3FF8E635940C1C483F8AAAAED0F
SAMEA110420060,ERR9992702,2022-07-27 21:28:39,2022-08-10 14:20:54,2337691.0,705982682.0,2337691.0,302.0,217.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992702/ERR9992702.lite.1,ERX9533109,"LA00760042. CTB/NICD - South Africa, South Africa. LA00760042. 326",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518135,SAMEA110420060,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420060,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499278,,public,0A0B790D6ECABD060858BE9C611FD75F,3C2C9FF1F5E76BEA882CE3BD109986B4
SAMEA110420059,ERR9992701,2022-07-27 21:28:39,2022-08-10 14:20:59,2270565.0,685710630.0,2270565.0,302.0,215.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992701/ERR9992701.lite.1,ERX9533108,"LA00709293. CTB/NICD - South Africa, South Africa. LA00709293. 325",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518134,SAMEA110420059,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420059,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499277,,public,7377E78497EB2B4C5EC4E594577E037D,2F5616311C1A2D1613220987721631DF
SAMEA110420058,ERR9992700,2022-07-27 21:28:39,2022-08-10 14:21:10,2703766.0,816537332.0,2703766.0,302.0,258.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992700/ERR9992700.lite.1,ERX9533107,"LA00677490. CTB/NICD - South Africa, South Africa. LA00677490. 324",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518133,SAMEA110420058,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420058,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499276,,public,92D3BCC36C7DAE5B10DA551BE233931C,67ACD1E0C9E24AC7C8D4F5BACD24D0D9
SAMEA110420057,ERR9992699,2022-07-27 21:28:39,2022-08-10 14:21:06,2912254.0,879500708.0,2912254.0,302.0,274.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992699/ERR9992699.lite.1,ERX9533106,"LA00657321. CTB/NICD - South Africa, South Africa. LA00657321. 323",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518132,SAMEA110420057,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420057,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499275,,public,D18E6ECFC54A6A8E3BB4BB35D31E442E,6397F2D77DC76410059299FD8372C7B2
SAMEA110420056,ERR9992698,2022-07-27 21:28:39,2022-08-10 14:20:54,2290193.0,691638286.0,2290193.0,302.0,217.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992698/ERR9992698.lite.1,ERX9533105,"IA00894462. CTB/NICD - South Africa, South Africa. IA00894462. 322",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518131,SAMEA110420056,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420056,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499274,,public,9C4448423E36BAA561959F5ED0F33AE4,46D70907DC35BFC0297EE1A2EBF9F39F
SAMEA110420055,ERR9992697,2022-07-27 21:28:39,2022-08-10 14:20:54,2133882.0,644432364.0,2133882.0,302.0,201.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992697/ERR9992697.lite.1,ERX9533104,"LA00638008. CTB/NICD - South Africa, South Africa. LA00638008. 321",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518130,SAMEA110420055,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420055,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499273,,public,256448D82408FEF14F4E1137834807CC,9BF69DE1DF40A27FCD4E8E472A544411
SAMEA110420054,ERR9992696,2022-07-27 21:28:39,2022-08-10 14:20:59,2219902.0,670410404.0,2219902.0,302.0,211.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992696/ERR9992696.lite.1,ERX9533103,"LA00632400. CTB/NICD - South Africa, South Africa. LA00632400. 320",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518129,SAMEA110420054,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420054,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499272,,public,95159B2329F6659AA8570E599DDAA335,AB2D63EB6F9D54CB1C24278BE385B4BC
SAMEA110420053,ERR9992695,2022-07-27 21:28:39,2022-08-10 14:20:56,2429300.0,733648600.0,2429300.0,302.0,230.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992695/ERR9992695.lite.1,ERX9533102,"LA00619412. CTB/NICD - South Africa, South Africa. LA00619412. 319",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518128,SAMEA110420053,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420053,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499271,,public,5A9ECB21FE472D17C5294AF675A0B8A5,B1DF7286EEE011F54A578B12A579DD6E
SAMEA110420052,ERR9992694,2022-07-27 21:28:39,2022-08-10 14:21:11,2476505.0,747904510.0,2476505.0,302.0,235.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992694/ERR9992694.lite.1,ERX9533101,"KH00598395. CTB/NICD - South Africa, South Africa. KH00598395. 318",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518127,SAMEA110420052,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420052,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499270,,public,009FADC1CB9EAC39DBDFFBFA375EF2D3,1BD4D16BB8F70C42F43D1B05FDA5AB16
SAMEA110420051,ERR9992693,2022-07-27 21:28:39,2022-08-10 14:21:02,1772743.0,535368386.0,1772743.0,302.0,169.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992693/ERR9992693.lite.1,ERX9533100,"KG00809582. CTB/NICD - South Africa, South Africa. KG00809582. 317",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518126,SAMEA110420051,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420051,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499269,,public,388ADCEB2B4A3387FD70A7E30F7EA6AB,CEBBA0345E8CAB53DAD4F52320F0E94C
SAMEA110420050,ERR9992692,2022-07-27 21:28:39,2022-08-10 14:21:07,2147324.0,648491848.0,2147324.0,302.0,206.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992692/ERR9992692.lite.1,ERX9533099,"KG00766037. CTB/NICD - South Africa, South Africa. KG00766037. 316",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518125,SAMEA110420050,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420050,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499268,,public,3DEAF16773617877664AD2087C7B3ED0,1A925749B47841533A74FDF33DBC538D
SAMEA110420049,ERR9992691,2022-07-27 21:28:39,2022-08-10 14:20:52,2316065.0,699451630.0,2316065.0,302.0,221.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992691/ERR9992691.lite.1,ERX9533098,"JG01483576. CTB/NICD - South Africa, South Africa. JG01483576. 315",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518124,SAMEA110420049,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420049,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499267,,public,C79605DF2F76BE76CF31CE1435F4858F,98C26AD5D51C7F401D6DFC0D43985994
SAMEA110420048,ERR9992690,2022-07-27 21:28:39,2022-08-10 14:21:06,2863386.0,864742572.0,2863386.0,302.0,266.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992690/ERR9992690.lite.1,ERX9533097,"JE02113527. CTB/NICD - South Africa, South Africa. JE02113527. 314",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518123,SAMEA110420048,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420048,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499266,,public,8E17308099B8953FF417E4D842548E9F,BD375B5E23BF8B380C83E32B91074939
SAMEA110420047,ERR9992689,2022-07-27 21:28:39,2022-08-10 14:20:49,2149352.0,649104304.0,2149352.0,302.0,200.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992689/ERR9992689.lite.1,ERX9533096,"JB00620858. CTB/NICD - South Africa, South Africa. JB00620858. 313",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518122,SAMEA110420047,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420047,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499265,,public,4F1BB86F422180ED10216C5278AAF958,639C1A5E2CB4FC61698E9CC29FAF115A
SAMEA110420046,ERR9992688,2022-07-27 21:28:39,2022-08-10 14:21:01,2054231.0,620377762.0,2054231.0,302.0,195.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992688/ERR9992688.lite.1,ERX9533095,"IE00889190. CTB/NICD - South Africa, South Africa. IE00889190. 281",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518121,SAMEA110420046,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420046,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499264,,public,5267B43C63584ABE794B777F75317C7E,86A4EF8C3C608B25DE9C21D7AD86A4A5
SAMEA110420045,ERR9992687,2022-07-27 21:28:39,2022-08-10 14:20:55,2508811.0,757660922.0,2508811.0,302.0,236.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992687/ERR9992687.lite.1,ERX9533094,"NP00851694. CTB/NICD - South Africa, South Africa. NP00851694. 270",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518120,SAMEA110420045,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420045,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499263,,public,7443D14904561B3239601BC7CC4D0C87,ACCD3C63F6C04320113A5F98BE619EC0
SAMEA110420042,ERR9992684,2022-07-27 21:28:39,2022-08-10 14:21:09,2623810.0,792390620.0,2623810.0,302.0,241.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992684/ERR9992684.lite.1,ERX9533091,"LA01002963. CTB/NICD - South Africa, South Africa. LA01002963. 162",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518117,SAMEA110420042,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420042,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499260,,public,229E928E315AD4A0B99AB8AC3F41E801,6331340CF8467DFE92B4D93C9A9BC21A
SAMEA110420041,ERR9992683,2022-07-27 21:28:39,2022-08-10 14:21:09,2596818.0,784239036.0,2596818.0,302.0,243.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992683/ERR9992683.lite.1,ERX9533090,"KF00453264. CTB/NICD - South Africa, South Africa. KF00453264. 157",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518116,SAMEA110420041,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420041,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499259,,public,E0D274D7353349BABB036DB7475637A2,69C33314DBD9682C862A9FD8EFDE246F
SAMEA110420040,ERR9992682,2022-07-27 21:28:38,2022-08-10 14:21:08,2179283.0,658143466.0,2179283.0,302.0,203.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992682/ERR9992682.lite.1,ERX9533089,"IJ01928071. CTB/NICD - South Africa, South Africa. IJ01928071. 155",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518115,SAMEA110420040,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420040,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499258,,public,16991423001DCBBABF6023820CAC972C,E90C6C6B22F0F62E9FBD49B0F73289FB
SAMEA110420039,ERR9992681,2022-07-27 21:28:38,2022-08-10 14:21:48,2400532.0,724960664.0,2400532.0,302.0,221.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992681/ERR9992681.lite.1,ERX9533088,"IK02737061. CTB/NICD - South Africa, South Africa. IK02737061. 150",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518114,SAMEA110420039,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420039,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499257,,public,EC6EBA1DB7CE640F8ECC6B0312FACB27,0D1D4843F44CC5F2A9B1D9494BFF7C45
SAMEA110420038,ERR9992680,2022-07-27 21:28:38,2022-08-10 14:21:05,2259127.0,682256354.0,2259127.0,302.0,209.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992680/ERR9992680.lite.1,ERX9533087,"IL02724864. CTB/NICD - South Africa, South Africa. IL02724864. 125",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518113,SAMEA110420038,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420038,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499256,,public,0C5067951FCEECB5D7CC8E78B7F1B276,4144ACC3CCD7A77F251E321B8C09553F
SAMEA110420037,ERR9992679,2022-07-27 21:28:38,2022-08-10 14:20:56,2355238.0,711281876.0,2355238.0,302.0,218.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992679/ERR9992679.lite.1,ERX9533086,"IC00620587. CTB/NICD - South Africa, South Africa. IC00620587. 106",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518112,SAMEA110420037,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420037,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499255,,public,6425EC8E14C3CDEB99151F7897E3F25B,9CE64D4B039E0EB50B2364494D770B5C
SAMEA110420036,ERR9992678,2022-07-27 21:28:38,2022-08-10 14:20:56,2526480.0,762996960.0,2526480.0,302.0,237.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992678/ERR9992678.lite.1,ERX9533085,"LA00796538. CTB/NICD - South Africa, South Africa. LA00796538. 95",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518111,SAMEA110420036,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420036,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499254,,public,E91308E8EA36B719AA9C06DDD048BA31,21A6EAA73FE9C3E19D8E016C98A39A21
SAMEA110420035,ERR9992677,2022-07-27 21:28:38,2022-08-10 14:20:59,2404555.0,726175610.0,2404555.0,302.0,227.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992677/ERR9992677.lite.1,ERX9533084,"JE02685990. CTB/NICD - South Africa, South Africa. JE02685990. 72",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518110,SAMEA110420035,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420035,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499253,,public,D5F140B66D4618693868C1C49E06D226,7F35ECB8CBB8B41411BC4A63883B3B0A
SAMEA110420034,ERR9992676,2022-07-27 21:28:38,2022-08-10 14:21:46,2402052.0,725419704.0,2402052.0,302.0,227.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992676/ERR9992676.lite.1,ERX9533083,"JE02434287. CTB/NICD - South Africa, South Africa. JE02434287. 71",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518109,SAMEA110420034,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420034,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499252,,public,A6A2FC6EAFD0BF976B681F81BCB970C9,5E6BE54C4AA4AFE4FEA14D00E9E3D8BD
SAMEA110420033,ERR9992675,2022-07-27 21:28:38,2022-08-10 14:21:09,2522857.0,761902814.0,2522857.0,302.0,236.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992675/ERR9992675.lite.1,ERX9533082,"JE01904973. CTB/NICD - South Africa, South Africa. JE01904973. 70",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518108,SAMEA110420033,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420033,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499251,,public,F9DDA6655614762A4E74242515C49FB3,29A2C5E9DF4F2A6FA4DCF9B041604516
SAMEA110420032,ERR9992674,2022-07-27 21:28:38,2022-08-10 14:20:59,2434834.0,735319868.0,2434834.0,302.0,228.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992674/ERR9992674.lite.1,ERX9533081,"LA00836720. CTB/NICD - South Africa, South Africa. LA00836720. 69",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518107,SAMEA110420032,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420032,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499250,,public,E3986204B84046D5CBBCA13314F226D1,53BEA237A0CFC88018E5EB8B0561E6C9
SAMEA110420031,ERR9992673,2022-07-27 21:28:38,2022-08-10 14:21:01,2325643.0,702344186.0,2325643.0,302.0,220.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992673/ERR9992673.lite.1,ERX9533080,"JD00824015. CTB/NICD - South Africa, South Africa. JD00824015. 67",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518106,SAMEA110420031,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420031,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499249,,public,2A02787E6E6590B7E024E6105C9B3469,805993CBC7B296D2FDFD8882BA0C457C
SAMEA110420030,ERR9992672,2022-07-27 21:28:38,2022-08-10 14:21:01,2756651.0,832508602.0,2756651.0,302.0,257.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992672/ERR9992672.lite.1,ERX9533079,"JD00874584. CTB/NICD - South Africa, South Africa. JD00874584. 66",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518105,SAMEA110420030,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420030,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499248,,public,665537E88BE0BD80B9FBCF6DC4B6DFD1,C04EAEF05C4AC0744BFEDF832758A8EE
SAMEA110420029,ERR9992671,2022-07-27 21:28:38,2022-08-10 14:21:22,2437786.0,736211372.0,2437786.0,302.0,228.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992671/ERR9992671.lite.1,ERX9533078,"JC00987973. CTB/NICD - South Africa, South Africa. JC00987973. 65",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518104,SAMEA110420029,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420029,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499247,,public,ABA62A0117AE42BE4B6E54920A2DC402,1958F56F288ABE864D6BF01DF83C38FC
SAMEA110420028,ERR9992670,2022-07-27 21:28:38,2022-08-10 14:21:01,2099689.0,634106078.0,2099689.0,302.0,198.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992670/ERR9992670.lite.1,ERX9533077,"JB00767773. CTB/NICD - South Africa, South Africa. JB00767773. 64",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518103,SAMEA110420028,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420028,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499246,,public,E9A097B3A0414C74AA355F1900678EBC,61BB37281D668633FC079AE371728B34
SAMEA110420027,ERR9992669,2022-07-27 21:28:38,2022-08-10 14:21:03,2147584.0,648570368.0,2147584.0,302.0,204.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992669/ERR9992669.lite.1,ERX9533076,"JB00742314. CTB/NICD - South Africa, South Africa. JB00742314. 63",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518102,SAMEA110420027,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420027,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499245,,public,61EB0CD6C732D611A5A4953332E2E18E,B40A239BCE60F5B0C01AABB2B29E9352
SAMEA110420026,ERR9992668,2022-07-27 21:28:38,2022-08-10 14:21:09,2624161.0,792496622.0,2624161.0,302.0,242.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992668/ERR9992668.lite.1,ERX9533075,"JB00739405. CTB/NICD - South Africa, South Africa. JB00739405. 62",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518101,SAMEA110420026,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420026,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499244,,public,C511DAEB537945855084FFD15702D701,BCC768772F94D15A43D8E4180872D574
